product_id,product_name_cn,product_name,target_crops,target_diseases,target_pests,symptoms,active_ingredients,product_types,dosages,application_methods,safety_warnings
PN0039,50g/L双氟磺草胺,50g/L Sulfosulfuron,['Winter Wheat'],[],"['Capsella Bursa-Pastoris', ""Shepherd'S Purse""]",[],['Sulfosulfuron 50 g/L'],"['Pesticide', 'Herbicide']",['30-50 mL/mu'],"['Stem and Leaf Spray', 'Dilute with water according to the instructions and spray']","['Only for use in winter wheat fields; do not use in other crop fields.', 'Do not apply on windy days or if rain is expected within 1 hour.', 'Use no more than once per season.', 'Use strictly according to the recommended dosage, application timing, and method; do not arbitrarily increase or decrease the dosage.', 'Wear protective clothing, gloves, masks, and other protective equipment during application.', 'Pregnant and breastfeeding women should avoid contact with this product.', 'Apply away from aquaculture areas and river water sources; do not clean application equipment in rivers, ponds, or other water bodies.', 'Do not use on field roads, ridges, orchard rows, fallow land, forest farms, or other non-cultivated land.', 'Store in a cool, dry, and ventilated place, away from fire and heat sources.', 'Keep out of reach of children.', 'Do not store or transport together with food, beverages, or feed.', 'Low toxicity', 'Shelf Life: 2 Years']"
PN0040,30%噻虫嗪,30% Thiamethoxam,"['Rice', 'Vegetables', 'Flowers']",[],['Rice Planthoppers'],[],['Thiamethoxam 30%'],"['Pesticide', 'Insecticide', 'Suspension Concentrate']",['3-4 ml/mu'],"['Spray', 'Foliar spray']","['Avoid spray drift to other crops to prevent phytotoxicity.', 'Do not apply on windy days or within 1 hour before rainfall.', 'Use up to 2 times per season.', 'Safety interval is 16 days.']"
PN0041,22%噻虫高氯氟,22% Thiamethoxam High Chlorfluazuron,"['Tea Trees', 'Wheat', 'Vegetables', 'Fruit Trees']",[],"['Aphids', 'Tea Green Leafhopper', 'Wheat Aphids']",[],"['Lambda-cyhalothrin 9.4%', 'Thiamethoxam 12.6%']","['Pesticide', 'Insecticide', 'Suspension Concentrate']","['5-7 ml/mu', '30-50 kg/mu']","['Dilute with water according to the instructions and spray', 'Foliar spray']","['Moderate toxicity', 'Do not apply on windy days or if rain is expected within 1 hour.', 'Prevent spray drift onto non-target crops during spraying.', 'Safety interval for tea trees is 7 days, with a maximum of 1 application.', 'Safety interval for wheat is 21 days, with a maximum of 1 application per crop season.']"
PN0042,50%多菌灵,50% Carbendazim,"['Vegetables', 'Fruit Trees', 'Wheat', 'Rice', 'Soybean', 'Peanut']","['Fusarium Head Blight', 'Rice Blast']",[],[],['Carbendazim 50%'],"['Pesticide', 'Fungicide', 'Wettable Powder']","['100-150 g/mu', 'Dilute with about 30 kg of water']","['Spray', 'Seed treatment']","['Maximum number of applications per season is 3 times', 'Must not be mixed with alkaline pesticides', 'Use safety protection during spraying to avoid contact with skin and eyes', 'Clean spraying equipment promptly after application', 'Rotate with fungicides of different modes of action to delay resistance development', 'Used containers should be properly disposed of; do not reuse or discard arbitrarily', 'Pregnant and lactating women are prohibited from contact with this product', 'Store in a dry, cool, and ventilated place, away from fire or heat sources', 'Keep out of reach of children, unrelated personnel, and animals, and lock securely', 'Do not store or transport together with food, beverages, grain, or feed']"
PN0043,200g/L敌草快,200g/L Quizalofop-P-ethyl,"['Orchards', 'Non-Cultivated Land']",[],"['Weeds', 'Grass Weeds', 'Broadleaf Weeds']",[],['Diquat 200 g/L'],"['Pesticide', 'Herbicide']","['300-400 ml/mu', '30-40 kg of water per mu']",['Stem and Leaf Spray'],"['Low toxicity', 'This product is a non-selective herbicide; avoid contact of the spray solution with useful plants.', 'Wear protective clothing, gloves, masks, and other protective equipment during application to avoid contact with skin and eyes.', 'Do not eat, drink, or smoke during application.', 'Avoid spraying near aquaculture areas, rivers, ponds, and other water bodies.', 'Do not discharge leftover pesticide or rinse water into rivers or water sources.', 'This product is toxic to bees, fish, and other aquatic organisms; take care during application.', 'Pregnant and breastfeeding women should avoid contact with this product.', 'If rain occurs within 3-4 hours after application, reapply the pesticide.', 'Store in a cool, dry, and ventilated place, away from fire and heat sources.', 'Keep out of reach of children.', 'Do not store or transport together with food, beverages, or feed.', 'Shelf Life: 2 Years']"
PN0044,10%苯磺隆,10% Bensulfuron-methyl,['Winter Wheat'],[],"['Artemisia Scoparia', ""Shepherd'S Purse""]",[],['Bensulfuron-methyl 10%'],"['Pesticide', 'Herbicide', 'Wettable Powder']","['9-15 g/mu', 'Dilute 1 bag of 15 grams in 15 L of water', '25-30 kg water per mu']",['Stem and Leaf Spray'],"['Do not apply in windy weather or if rain is expected within 1 hour.', 'Use no more than once per season.', 'This product is ineffective against grass weeds; if grass weeds are abundant, use in combination with other herbicides.', 'Avoid spray drift onto sensitive dicotyledonous crops such as soybean, cotton, rapeseed, vegetables, and fruit trees to prevent phytotoxicity.', 'Wear protective clothing, gloves, and masks during application.', 'Do not eat, drink, or smoke during application.', 'Avoid application near aquaculture areas, rivers, and ponds; do not clean application equipment in water bodies.', 'Store in a cool, dry, and ventilated place, away from fire and heat sources.', 'Keep out of reach of children.', 'Do not store or transport together with food, beverages, or feed.', 'Shelf Life: 2 Years']"
PN0045,30%草甘膦异丙铵盐,30% Glyphosate Isopropylamine Salt,"['Non-Cultivated Land', 'Orchards']",[],"['Weeds', 'Perennial Weeds']",[],['Glyphosate isopropylamine salt 30%'],"['Pesticide', 'Herbicide']",['200 g per 15 L water'],['Foliar spray'],['Slightly toxic']
PN0046,10%草铵膦,10% Glufosinate-Ammonium,"['Orchards', 'Non-Cultivated Land']",[],['Non-Selective Weeds'],[],['Glufosinate Ammonium 10%'],"['Pesticide', 'Herbicide']","['200-300 ml/mu for field crops', '250-350 ml/mu for commercial crops', '100 g per 15 L water']","['Targeted stem and leaf spray treatment', 'Directed stem and leaf spray treatment']",['Use with caution during high temperature periods.']
PN0047,69g/L精噁唑禾草灵,69g/L Propyzamide and Metazachlor,['Wheat'],[],['Poaceae Weeds'],[],['Propyzamide 69 g/L'],"['Pesticide', 'Herbicide']",['1 bag diluted with 15 L of water'],[],['Low toxicity']
PN0048,56%2甲4氯钠,56% 2-Methyl-4-Chlorophenoxyacetic Acid Sodium Salt,"['Wheat', 'Rice']",[],['Broadleaf Weeds'],[],"['Sodium 2,4-Dichlorophenoxyacetate 56%']","['Pesticide', 'Herbicide', 'Wettable Powder']","['30-40 g/mu', '30-40 grams/mu', '30-40 kg water per mu']",['Stem and Leaf Spray'],"['Do not apply during strong winds or if rain is expected within 1 hour.', 'Use no more than once per crop season.', 'Sensitive to dicotyledonous crops such as cotton, soybean, melons, and vegetables; avoid spray drift onto these crops during application.', 'Pregnant and lactating women should avoid contact with this product.', 'Containers after use should be properly disposed of; do not reuse or discard arbitrarily.', 'Use strictly according to the recommended dosage and method to avoid spray drift onto sensitive crops.']"
PN0049,10%吡虫啉(帮赛克),10% Imidacloprid (Bangsai Ke),['Rice'],[],"['Rice Planthopper', 'Rice Planthoppers']",[],['Imidacloprid 10%'],"['Pesticide', 'Insecticide', 'Wettable Powder']","['10-15 g/mu', '10 g per 15 L water']",['Spray'],"['Low toxicity', 'Registration number PD20110413']"
PN0050,10%吡虫啉(打飞1号),10% Imidacloprid (Dafei No.1),"['Rice', 'Wheat']",[],"['Planthoppers', 'Aphids']",[],['Imidacloprid 10%'],"['Pesticide', 'Insecticide', 'Wettable Powder']","['10-20 g/mu', '10 g per 15 L water', '30-45 kg water per mu']",['Spray'],"['Do not apply on windy days or if rain is expected within 1 hour.', 'Maximum usage frequency is 3 times per season.', 'Safety interval is 14 days.', 'Cannot be mixed with alkaline pesticides.', 'Wear protective clothing and gloves during use.', 'Do not eat or drink during application.', 'Wash hands and change clothes promptly after application.', 'Toxic to bees, fish, other aquatic organisms, and silkworms.', 'Avoid affecting nearby bee colonies during application.', 'Apply away from aquaculture areas.', 'Do not wash application equipment in rivers, ponds, or other water bodies.', 'Prohibited near silkworm houses and mulberry gardens.', 'Pregnant and breastfeeding women are prohibited from contact with this product.', 'Store in a cool, dry, ventilated place, protected from rain and sunlight, away from fire or heat sources, and locked up.', 'Keep out of reach of children and unauthorized persons.', 'During transportation, prevent fire, rain, and sunlight.', 'Do not store or transport together with food, beverages, grain, or feed.']"
PN0051,10%高效氯氟氰菊酯,10% High-Efficiency Cyhalothrin,"['Vegetables', 'Cotton', 'Fruit Trees', 'Cabbage']",[],['Diamondback Moth Larvae'],[],['High-efficiency Cyhalothrin 10%'],"['Pesticide', 'Insecticide', 'Emulsifiable Concentrate']","['10-20 ml/mu', '30-45 kg of water per mu']","['Spray', 'Dilute with water and spray evenly on both sides of crop leaves']","['Do not apply on windy days or if rain is expected within 1 hour.', 'Safety interval is 7 days.', 'Maximum of 2 applications per season.', 'Must not be mixed with alkaline pesticides.', 'Highly toxic to bees, fish, other aquatic organisms, and silkworms.', 'Avoid affecting nearby bee colonies during application.', 'Apply away from aquaculture areas.', 'Do not wash application equipment in rivers, ponds, or other water bodies.', 'Prohibited near silkworm rooms and mulberry gardens.', 'Wear protective clothing and gloves when using this product.', 'Avoid inhaling the spray.', 'Do not eat or drink during application.', 'Wash hands and change clothes promptly after application.', 'Pregnant and breastfeeding women should avoid contact with this product.', 'Keep out of reach of children and unauthorized persons and lock it up.', 'Used containers should be properly disposed of; do not reuse or discard casually.', 'Store in a cool, dry, ventilated place, away from fire or heat sources, and keep locked.', 'During transportation, prevent fire, rain, and sun exposure.', 'Do not store or transport together with food, beverages, grain, or feed.', 'Symptoms of poisoning: headache, dizziness, nausea, vomiting, fatigue.', 'No specific antidote; treat symptoms accordingly.']"
AF0042,万菌清,Wanjunqing,"['Corn', 'Rice', 'Wheat', 'Sugar Beet', 'Cotton', 'Chili Pepper', 'Tomato', 'Oil Sunflower', 'Gourd', 'Bottle Gourd', 'Potato', 'Rapeseed', 'Spices', 'Medicinal Herbs', 'Forestry Crops', 'Fruit Crops', 'Melon']",['Root Rot'],[],"['slow growth', 'plant death', 'stunted seedlings', 'yellowing seedlings', 'weak seedlings']",['Microbial agent'],"['Growth Promoter', 'Microbial Agent', 'Microbial Fertilizer', 'Liquid']","['25-30 g diluted with 9-15 kg of water', 'Foliar spraying: 300-500 times dilution', 'Root drenching: 100-200 times dilution', 'Flushing or drip irrigation: 1-2 kg per mu', '1 g per 0.5 L water']","['Foliar spray', 'Root drenching', 'Flushing', 'Drip irrigation', 'Soil mixing']","['Must not be mixed with strong acid or strong alkali fertilizers or pesticides', 'If sediment appears, stir well before use; this does not affect efficacy', 'Store in a cool, dry place out of reach of children', 'Not edible', 'Do not store with food']"
AF0043,全虫净,Quan Chong Jing,['General'],[],"['Citrus Red Mite', 'Thrips', 'Aphids', 'Whiteflies', 'Strawberry Red Mite', 'Cotton Red Mite', 'Wheat Long-Legged Mite', 'Rice Stem Fly', 'Cabbage Aphid', 'Vegetable Aphid', 'Cotton Aphid', 'Melon Thrips', 'Onion Thrips', 'Whitefly', 'Pear Psylla', 'Leafhopper']",[],"['Plant Essential Oils', 'Peppermint', 'Borneol', 'Lavender', 'Thyme', 'Fluorine Ion Water']","['Growth Promoter', 'Adjuvant']","['Dilute 5000-7000 times', 'Add to the prepared spray solution']","['Mix with pesticide solution and spray', 'Foliar spray']","['Use immediately after mixing; the mixed solution should be sprayed within 24 hours after preparation.', 'Due to the extremely low surface tension of this product, personal protection should be strengthened during spraying operations.', 'This product is non-toxic and must be used in combination with other pesticides; do not use alone.', 'In case of eye contact, rinse thoroughly with plenty of water.', 'If ingested accidentally, bring this packaging to the hospital for treatment.', 'Store in a cool, dry place, out of reach of children, and not edible for humans or animals.']"
AF0044,农用有机硅,Agricultural Organosilicon,['General'],[],[],[],['Ethoxy-modified polytrisiloxane'],['Growth Promoter'],['Use 15-30 kilograms of water per bag'],['Mix evenly with pesticide solution and spray'],"['This product is harmless', 'Must be used in combination with other pesticides; do not use alone', 'In case of eye contact, rinse immediately with plenty of water', 'If ingested, bring this packaging to the hospital for treatment', 'For pesticides with specific requirements on application timing, concentration, and temperature, strictly follow those pesticide instructions']"
AF0045,葱壮壮,Green Onion Strong,"['Fruit Trees', 'Field Crops', 'Melons and Gourds', 'Tomato', 'Pepper', 'Cotton', 'Garlic', 'Leafy Vegetables', 'Ginger', 'Radish', 'Tobacco', 'Sichuan Pepper', 'Potato', 'Sweet Potato', 'Medicinal Herbs', 'Tea']",[],[],"['dwarfing', 'yellowing']",['Calcium (Ca) ≥100g/L'],"['Medium Element Water-Soluble Fertilizer', 'Water-Soluble Fertilizer', 'Growth Promoter']","['Dilute with water at 800-1000 times', 'Melons and gourds: dilute 500 times', 'Flush irrigation and drip irrigation: dilute 5000-10000 times solution', 'Spray 2-3 times continuously at 10-15 days interval', '1 g per 0.5 L water']","['Foliar spray', 'Flush irrigation', 'Drip irrigation']","['Avoid spraying in strong sunlight; apply before 10 a.m. or after 4 p.m. (6 p.m. in summer)', 'Water immediately after spraying for better effect', 'Can be mixed with most pesticides, but not with strong acid or strong alkali formulations', 'Crystallization in winter does not affect quality']"
AF0046,叶绿素120,Chlorophyll 120,"['Fruit Trees', 'Melons and Fruits', 'Tomato', 'Pepper', 'Cotton', 'Garlic', 'Leafy Vegetables', 'Ginger', 'Radish', 'Tobacco', 'Sichuan Pepper', 'Potato', 'Sweet Potato', 'Medicinal Herbs', 'Tea', 'Flowers', 'Seedlings', 'Corn', 'Rice', 'Wheat', 'Field Crops', 'Tea Trees']",[],[],"['stunted seedlings', 'yellow seedlings', 'early aging', 'vitality decline', 'crop yield reduction', 'plant death']",[],"['Medium Element Water-Soluble Fertilizer', 'Water-Soluble Fertilizer', 'Growth Promoter']","['Foliar spray: dilute 800-1000 times', 'For melons and fruits: dilute 500 times', 'Spray 2-3 times consecutively with an interval of 10-15 days', 'Flush irrigation, drip irrigation: dilute 5000-10000 times', 'Dilute 1:1000']","['Foliar spray', 'Soil drench', 'Drip irrigation', 'Flush irrigation']","['Store in a cool place', 'Spray before 10 a.m. or after 4 p.m. (6 p.m. in summer)', 'Can be sprayed directly', 'Compatible with most pesticides, but not with strong acid or strong alkali formulations', 'Crystallization in winter does not affect quality']"
AF0047,蛛螨克星(蜘蛛1号),Spider Mite Nemesis (Spider No.1),"['Fruit Trees', 'Vegetables']",[],"['Spider Mites', 'Citrus Red Spider Mite', 'Strawberry Red Spider Mite', 'Cotton Red Spider Mite', 'Wheat Long-Legged Spider Mite', 'Rice Stem Fly', 'Cabbage Aphid', 'Vegetable Aphid', 'Cotton Aphid', 'Melon Thrips', 'Onion Thrips', 'Whitefly', 'Pear Psylla', 'Leafhopper']",[],['Natural plant extracts'],"['Growth Promoter', 'Acaricide']",['Dilute 5000-7000 times'],"['Spraying', 'Mix with other pesticides']","['Use immediately after mixing; the mixed solution should be sprayed within 24 hours after preparation.', 'Due to the extremely low surface tension of this product, personal protection should be strengthened during spraying operations.', 'This product is non-toxic and must be used in combination with other pesticides; do not use alone.', 'In case of eye contact, rinse thoroughly with plenty of water.', 'If ingested accidentally, take this packaging to the hospital for treatment.', 'Store in a cool, dry place, keep out of reach of children, and is not edible for humans or animals.']"
AF0048,除草灵(树竹草连根除),"Herbicide Ling (Complete Root Removal for Trees, Bamboo, and Grass)","['Trees', 'Bamboo', 'Grass']",[],[],[],['Ethoxy-modified polydimethylsiloxane'],"['Growth Promoter', 'Adjuvant']",['Dilute 1000 times'],['Spray'],"['Non-toxic', 'Use in combination with other pesticides; do not use alone', 'In case of eye contact, rinse immediately with plenty of water', 'If ingested accidentally, take this packaging to the hospital for treatment', 'For pesticides with special requirements on application timing, concentration, or temperature, strictly follow the pesticide’s precautions before adding this product']"
AF0049,液体硼,Liquid Boron,"['Cotton', 'Rapeseed', 'Wheat', 'Peanut', 'Corn', 'Sunflower', 'Apple', 'Citrus', 'Jujube', 'Pear', 'Peach', 'Mango', 'Grape', 'Watermelon', 'Papaya', 'Hami Melon', 'Muskmelon', 'Cucumber', 'Winter Melon', 'Chinese Cabbage', 'Cauliflower', 'Radish', 'Celery', 'Lettuce', 'Tomato']",[],[],"['fruit drop', 'cracking', 'fruit deformity']",['Boron (B) ≥150g/L'],"['Growth Promoter', 'Soluble Concentrate']","['Foliar spray: dilute 1000-1500 times', 'Spray twice during peak boron demand periods with about 10 days interval', 'Soil drench: 500g per mu', 'Drip irrigation: 200g-250g per mu', '1 g per 0.5 L water']","['Foliar spray', 'Soil drench', 'Drip irrigation']","['Can be mixed with insecticides and fungicides except strong acids and strong alkalis', 'Store in a cool, dry place', 'Seal tightly after use to avoid ingestion by humans and animals', 'Shake well before use', 'Slight sedimentation and crystallization during storage is normal and does not affect efficacy', 'In summer, apply before 10 a.m. or after 4 p.m.', 'No need to reapply if it rains within 6 hours after spraying', 'Soil drought affects efficacy; water timely during dry periods', 'For first-time use, conduct comparative tests to verify product effectiveness']"
AF0050,腐殖酸营养液,Humic Acid Nutrient Solution,"['Cotton', 'Chili Pepper', 'Tomato', 'Corn', 'Rice', 'Wheat', 'Sugar Beet', 'Oil Sunflower', 'Gourd', 'Melon', 'Potato', 'Rapeseed', 'Spices', 'Medicinal Herbs', 'Forestry Crops', 'Fruit Crops']",[],[],[],"['Humic Acid', 'Nitrogen (N)', 'Potassium (K2O)']","['Growth Promoter', 'Soluble Concentrate']","['Foliar spray: 100-150g/mu', 'Soil drench or drip irrigation: 5-10 kg/mu', '1 g per 0.5 L water']","['Foliar spray', 'Soil drench', 'Drip irrigation', 'Flush irrigation']","['Do not mix with strong acid or strong alkaline pesticides.', 'Store sealed in a cool, dry place.', 'Avoid ingestion by humans and animals.', 'Shake well before use.', 'Apply before 10 a.m. or after 4 p.m. in summer.']"
AF0051,钙镁硼锌铁,Calcium Magnesium Boron Zinc Iron,"['Cotton', 'Chili Pepper', 'Tomato', 'Corn', 'Rice', 'Wheat', 'Sugar Beet', 'Oil Sunflower', 'Gourd', 'Melon', 'Potato', 'Rapeseed', 'Spices', 'Medicinal Herbs', 'Forestry Crops', 'Fruit Crops']",[],[],[],"['Calcium', 'Magnesium', 'Boron', 'Zinc', 'Iron']","['Growth Promoter', 'Micronutrient Water-Soluble Fertilizer', 'Soluble Concentrate']","['Foliar spray: 100-150 g/mu', 'Drip irrigation: 1-2 kg/mu', 'Soil drench: 5-10 kg/mu', '1 g per 0.5 L water']","['Foliar spray', 'Drip irrigation', 'Soil drench']","['Do not mix with strong acid or strong alkaline pesticides.', 'Store sealed in a cool, dry place.', 'Avoid ingestion by humans and animals.', 'Shake well before use.', 'In summer, apply before 10 a.m. or after 4 p.m.']"
AF0052,水稻病害清,Rice Disease Cleaner,"['Chili Pepper', 'Rice', 'Vegetables', 'Fruit Trees', 'Melons', 'Field Crops', 'Medicinal Herbs', 'Flowers', 'Seedlings', 'Tea Trees']",['Viral Diseases'],['Insect Eggs'],[],"['Bacillus subtilis', 'Bacillus laterosporus', 'Bacillus licheniformis', 'Bacillus mucilaginosus', 'Bacillus amyloliquefaciens']","['Microbial Agent', 'Growth Promoter', 'Microbial Fertilizer']","['1:1000 dilution', '1 g per 0.5 L water']",['Foliar spray'],"['Must not be mixed with strongly acidic or alkaline fertilizers or pesticides.', 'Recommended to spray before 10:00 AM or after 4:00 PM.', 'If sediment appears, stir well before use; this does not affect efficacy.', 'If it splashes into eyes, rinse with clean water for at least 15 minutes; seek medical treatment if serious.', 'Store in a dry, cool, rainproof place, away from fire or heat sources.']"
AF0053,油菜病菌清,Rapeseed Pathogen Cleaner,"['Chili Pepper', 'Rapeseed', 'Vegetables', 'Fruit Trees', 'Melons', 'Field Crops', 'Chinese Medicinal Materials', 'Flowers', 'Seedlings', 'Tea Trees']",['Viral Diseases'],[],[],"['Bacillus subtilis', 'Bacillus laterosporus', 'Bacillus licheniformis', 'Bacillus gelatinous', 'Bacillus amyloliquefaciens']","['Microbial Agent', 'Growth Promoter', 'Microbial Fertilizer', 'Soluble Concentrate']","['1:1000 dilution', '1 g per 0.5 L water']",['Foliar spray'],"['Must not be mixed with strongly acidic or alkaline fertilizers or pesticides', 'Recommended to spray before 10:00 AM or after 4:00 PM', 'If sediment appears, stir well before use; this does not affect efficacy', 'If it splashes into eyes, rinse with clean water for at least 15 minutes; seek medical treatment if serious', 'Store in a dry, cool, rainproof place, away from fire or heat sources']"
AF0054,家庭园艺免稀释营养液,Home Gardening Ready-to-Use Nutrient Solution,"['Indoor and Outdoor Green Plants', 'Flowers', 'Indoor Flowers', 'Potted Vegetables']",[],[],"['slow growth', 'leaf yellowing', 'leaf wilting', 'leaf curling']",['Macronutrients (N-P₂O₅-K₂O)'],['Growth Promoter'],"['No dilution required', 'Spray directly onto leaves until the leaf surface is completely wet', 'Apply once every 7-10 days']",['Foliar spray'],"['Avoid spraying on flowers', 'Store in a dry, cool place at 5°C to 35°C, avoid direct sunlight', 'Sediment after long storage does not affect use', 'Do not mix with insecticides or fungicides', 'Keep out of reach of children', 'Conduct a small-scale spray test before first use', 'Avoid spraying on flower buds when plants are flowering', 'Do not spray directly on flowers, plants with small flowers, thin leaves, or hydroponic plants']"
AF0055,大量元素复活液,Macronutrient Revitalizing Solution,['Home Gardening indoor and Outdoor Various Plants'],[],[],"['yellow seedlings', 'vitality decline', 'crop dehydration', 'nutrient loss', 'premature aging', 'weak seedlings']",[],"['Growth Promoter', 'Macronutrient Water-Soluble Fertilizer']","['No dilution required', 'Apply once every 7-10 days']","['Foliar spray', 'Spray directly on leaf surfaces until fully wet']","['Avoid spraying during high temperatures at noon', 'Avoid spraying on flowers', 'Wear protective measures during spraying to avoid inhaling the spray mist', 'Store sealed in a cool, dry place out of reach of children']"
AF0056,病毒1号,Virus No.1,"['Vegetables', 'Fruit Trees']",[],[],[],['Herbal extract'],"['Growth Promoter', 'Adjuvant']","['Dilute 800-1000 times', 'Dilute 5000-7000 times before adding the solution']","['Foliar spray', 'Mix with other pesticides']","['Store in a cool, dry place', 'Do not mix with alkaline formulations or copper formulations', 'Not a fertilizer or pesticide', 'Not subject to registration management']"
AF0057,灰霉1号,Gray Mold No.1,"['Strawberries', 'Vegetables', 'Flowers']","['Botrytis Cinerea', 'Peronospora', 'Sclerotinia', 'Gray Mold', 'Leaf Mold']",[],[],['Chinese herbal extracts'],"['Growth Promoter', 'Adjuvant']","['Dilute 800-1000 times', 'Dilute 5000-7000 times before adding the solution']","['Foliar spray', 'Mix with other pesticides before spraying']","['Use with fungicides can enhance fungicidal effect', 'Do not mix with alkaline formulations or copper-based formulations', 'Store in a cool, dry place', 'Not a fertilizer or pesticide', 'Not subject to registration management']"
AF0058,蚜虱1号,Aphid and Leafhopper No.1,"['Vegetables', 'Fruit Trees']",[],"['Aphids', 'Leafhoppers', 'Whiteflies', 'Leaf Miners', 'Cicadas', 'Cotton Aphids', 'Peach Aphids', 'Black Aphids', 'Yellow Aphids', 'Psyllids']",[],['Herbal extract'],"['Growth Promoter', 'Adjuvant']","['Dilute 800-1000 times', 'Dilute 5000-7000 times before adding the solution']","['Foliar spray', 'Mix with other pesticides']","['Store sealed in a ventilated, dry place out of reach of children.', 'This product is an agricultural adjuvant, not a pesticide or fertilizer, with no residue, suitable for green and pollution-free crops.', 'Strictly follow the prescribed dilution ratios.', 'If a higher concentration is necessary, conduct a small-scale test before large-scale application.']"
AF0059,大量元素一喷绿,Macronutrient One-Spray Green,"['Fruit Trees', 'Melons and Fruits', 'Tomatoes', 'Peppers', 'Cotton', 'Garlic', 'Leafy Vegetables', 'Ginger', 'Radish', 'Tobacco', 'Sichuan Pepper', 'Potato', 'Sweet Potato', 'Medicinal Herbs', 'Tea']",[],[],"['yellow seedlings', 'vigor decline', 'crop dehydration', 'nutrient loss', 'premature aging', 'weak seedlings']",[],"['Growth Promoter', 'Macronutrient Water-Soluble Fertilizer']","['Dilute with water at 800-1000 times', 'Melons and gourds: dilute 500 times, spray 2-3 times consecutively, with intervals of 10-15 days', 'Fertigation and drip irrigation: dilute 5000-10000 times', '1 g per 0.5 L water']","['Foliar spray', 'Flush irrigation', 'Drip irrigation', 'Fertigation']","['Spraying should avoid strong sunlight; best to spray before 10 a.m. or after 4 p.m. (6 p.m. in summer)', 'Watering immediately after spraying enhances the effect', 'Can be mixed with most pesticides, but not with strong acid or strong alkali formulations', 'Crystallization in winter does not affect quality']"
AF0060,菌立清(30亿),Junliqing (3 Billion),"['Chili Pepper', 'Vegetables', 'Fruit Trees', 'Melons', 'Fruits', 'Field Crops', 'Medicinal Herbs', 'Flowers', 'Seedlings', 'Tea Trees']",['Viral Diseases'],['Insect Eggs'],[],"['Bacillus subtilis', 'Bacillus laterosporus', 'Bacillus licheniformis', 'Bacillus mucilaginosus', 'Bacillus amyloliquefaciens', 'Bacillus gelatinous']","['Microbial Agent', 'Growth Promoter']","['1:1000 dilution', '1 g per 0.5 L water']",['Foliar spray'],"['Must not be mixed with strong acid or strong alkali fertilizers and pesticides', 'Recommended to spray before 10:00 AM or after 4:00 PM', 'If sediment appears, stir well before use; this does not affect efficacy', 'If splashed into eyes, rinse with clean water for at least 15 minutes; seek medical treatment if condition is serious', 'Store in a dry, cool, rainproof place, away from fire or heat sources']"
AF0061,菜虫杀,Cabbage Worm Killer,['Vegetables'],[],"['Citrus Red Mite', 'Strawberry Red Mite', 'Cotton Red Mite', 'Wheat Long-Legged Spider Mite', 'Rice Stem Fly', 'Cabbage Aphid', 'Vegetable Aphid', 'Cotton Aphid', 'Melon Aphid', 'Melon Thrips', 'Whitefly', 'Pear Psylla', 'Leafhopper', 'Onion Thrips']",[],"['Plant Essential Oils', 'Mentha (mint)', 'Borneol', 'Lavender', 'Fluoride ion water']","['Growth Promoter', 'Biological Synergist']",['Dilute 5000-7000 times'],"['Add to prepared spray solution', 'Stir well before spraying', 'Foliar spray']","['Use immediately after mixing; spray within 24 hours after preparation.', 'Due to extremely low surface tension, strengthen personal protection during spraying.', 'Must be used in combination with other pesticides; do not use alone.', 'In case of eye contact, rinse immediately with plenty of water.', 'If ingested accidentally, bring this packaging to the hospital for treatment.', 'Store in a cool, dry place, out of reach of children.', 'Not edible for humans or animals.']"
AF0062,青虫净,Green Worm Eliminator,['Vegetables'],[],"['Green Caterpillars', 'Citrus Red Spider Mite', 'Strawberry Red Spider Mite', 'Cotton Red Spider Mite', 'Wheat Long-Legged Spider Mite', 'Rice Stem Fly', 'Cabbage Aphid', 'Vegetable Aphid', 'Cotton Aphid', 'Melon Thrips', 'Onion Thrips', 'Whitefly', 'Pear Psylla', 'Leafhopper']",[],['Natural plant extracts'],['Growth Promoter'],['Dilute 5000-7000 times'],"['Add to prepared spray solution and spray', 'Foliar spray']","['Use immediately after mixing; the mixed solution should be sprayed within 24 hours after preparation.', 'Due to the extremely low surface tension of this product, personal protection should be strengthened during spraying operations.', 'This product is non-toxic and must be used in combination with other pesticides; do not use alone.', 'In case of eye contact, rinse thoroughly with plenty of water.', 'If ingested, take this packaging to the hospital for treatment.', 'Store in a cool, dry place, out of reach of children, and not edible for humans or animals.']"
AF0063,青虫杀,Caterpillar Killer,['Vegetables'],[],"['Citrus Red Mite', 'Strawberry Red Mite', 'Cotton Red Mite', 'Wheat Long-Legged Spider Mite', 'Rice Stem Fly', 'Cabbage Aphid', 'Vegetable Aphid', 'Cotton Aphid', 'Melon Aphid', 'Melon Thrips', 'Whitefly', 'Pear Psylla', 'Leafhopper', 'Onion Thrips']",[],"['Plant Essential Oils', 'Mentha (mint)', 'Borneol', 'Lavender', 'Fluoride ion water', 'Special solvent']","['Growth Promoter', 'Biological Synergist']",['Dilute 5000-7000 times'],"['Spraying', 'Mix with pesticide solution']","['Use immediately after mixing; the mixed solution should be sprayed within 24 hours after preparation.', 'Due to the extremely low surface tension of this product, personal protection should be strengthened during spraying operations.', 'This product is non-toxic and must be used in combination with other pesticides; do not use alone.', 'In case of eye contact, rinse immediately with plenty of water.', 'If ingested accidentally, bring this packaging to the hospital for treatment.', 'Store in a cool, dry place, out of reach of children, and not edible for humans or animals.']"
